Topic,Subject,Title,District 01 Estimate,District 01 MOE,District 02 Estimate,District 02 MOE,District 03 Estimate,District 03 MOE,District 04 Estimate,District 04 MOE,District 05 Estimate,District 05 MOE,District 06 Estimate,District 06 MOE,District 07 Estimate,District 07 MOE,District 08 Estimate,District 08 MOE,District 09 Estimate,District 09 MOE,District 10 Estimate,District 10 MOE,District 11 Estimate,District 11 MOE,District 12 Estimate,District 12 MOE,District 13 Estimate,District 13 MOE,District 14 Estimate,District 14 MOE,District 15 Estimate,District 15 MOE,District 16 Estimate,District 16 MOE,District 17 Estimate,District 17 MOE,District 18 Estimate,District 18 MOE,District 19 Estimate,District 19 MOE,District 20 Estimate,District 20 MOE,District 21 Estimate,District 21 MOE,District 22 Estimate,District 22 MOE,District 23 Estimate,District 23 MOE,District 24 Estimate,District 24 MOE,District 25 Estimate,District 25 MOE,District 26 Estimate,District 26 MOE,District 27 Estimate,District 27 MOE,District 28 Estimate,District 28 MOE,District 29 Estimate,District 29 MOE,District 30 Estimate,District 30 MOE,District 31 Estimate,District 31 MOE,District 32 Estimate,District 32 MOE,District 33 Estimate,District 33 MOE,District 34 Estimate,District 34 MOE,District 35 Estimate,District 35 MOE,District 36 Estimate,District 36 MOE,District 37 Estimate,District 37 MOE,District 38 Estimate,District 38 MOE,District 39 Estimate,District 39 MOE,District 40 Estimate,District 40 MOE,District 41 Estimate,District 41 MOE,District 42 Estimate,District 42 MOE,District 43 Estimate,District 43 MOE,District 44 Estimate,District 44 MOE,District 45 Estimate,District 45 MOE,District 46 Estimate,District 46 MOE,District 47 Estimate,District 47 MOE,District 48 Estimate,District 48 MOE,District 49 Estimate,District 49 MOE,District 50 Estimate,District 50 MOE,District 51 Estimate,District 51 MOE,District 52 Estimate,District 52 MOE,District 53 Estimate,District 53 MOE
Business,Paid employees for pay period including March 12,Retail trade,31051,G,35828,G,29007,G,34988,G,34432,G,31403,G,31412,G,22232,G,24140,G,31943,G,34568,G,44159,G,30184,G,34894,G,31168,G,20268,G,33563,G,40404,G,23410,G,33910,G,19803,G,37328,G,26493,G,35759,G,28235,G,37094,G,32140,G,36248,G,22430,G,40031,G,32030,G,33228,G,53432,G,25767,G,34372,G,33793,G,25788,G,32474,G,30928,G,23794,G,27070,G,23950,G,28529,G,17360,G,34463,G,30826,G,28929,G,44941,G,34731,G,35093,G,33417,G,46016,G,30405,G
Business,Paid employees for pay period including March 12,Transportation and warehousing,4554,H,4201,G,7366,G,3485,G,5420,G,11237,G,7985,J,4808,H,10889,G,13374,G,4917,H,7534,G,18222,G,29275,H,5815,G,6950,G,6583,G,1803,G,4944,G,4364,G,6290,G,6009,G,8026,G,5282,G,5215,G,4791,G,3674,H,3582,G,8845,G,1452,G,15700,G,10057,G,5090,G,7856,G,39443,G,2901,G,3063,G,12317,G,8956,G,15998,G,20639,G,3989,G,37363,G,20199,G,5619,G,7434,G,21695,H,3998,G,2513,H,3040,G,7192,G,10428,G,3543,G
Business,Paid employees for pay period including March 12,Information,2314,H,6403,H,2361,H,4617,H,2796,G,6618,G,6105,J,1452,H,1638,H,1717,H,4747,H,64112,G,11826,G,45143,G,16050,G,2801,G,39678,H,58700,H,10042,G,2724,G,611,H,2211,H,2934,G,8987,G,3289,G,5935,G,4518,G,50602,G,2928,G,74634,H,4391,H,3013,G,48849,G,6779,G,3139,G,2362,G,77155,G,3325,H,3321,G,1681,H,2395,H,1649,G,5675,G,1546,H,18790,G,5007,G,4479,H,4415,G,6377,G,2002,H,2150,H,21495,G,2065,H
Business,Paid employees for pay period including March 12,Finance and insurance,5991,G,8943,H,5116,H,13181,G,7127,H,9019,G,17884,G,2213,H,6187,H,4098,H,17836,G,50251,G,9152,H,13973,H,10321,H,2629,H,10556,H,12308,G,9733,H,4826,H,1304,H,9734,H,6380,H,6726,H,5211,H,12774,H,18033,H,8643,H,2640,G,26091,G,7868,G,7820,H,22145,G,26622,G,4602,H,3037,H,10265,G,5980,G,14947,G,2515,H,4162,H,2885,H,6378,H,1690,H,32415,G,18433,G,10662,G,20892,G,6268,G,3784,G,3494,G,32838,G,9447,G
Business,Paid employees for pay period including March 12,Real estate and rental and leasing,2871,G,5064,G,2852,G,5857,G,3663,G,5851,G,3681,G,2592,G,2473,G,3074,G,4695,G,14707,G,5398,G,7179,G,4690,G,2203,G,5556,G,5833,G,3947,H,3335,G,1515,G,4123,G,3682,G,5063,G,2771,G,4601,G,4883,G,8630,G,4203,G,8998,G,3326,G,3370,G,15566,G,7716,G,3216,G,4524,G,8280,G,3700,G,4263,G,2464,G,2465,G,2378,G,6807,G,2226,G,18134,G,7336,H,4432,G,12466,G,5316,G,3451,G,2260,G,13160,G,5711,G
Business,Paid employees for pay period including March 12,"Professional, scientific, and technical services",7418,G,15192,G,6390,G,17111,H,10434,G,19630,G,14829,G,3999,G,4419,G,7603,G,16542,G,99149,G,23830,G,33940,G,30900,G,3841,G,76238,G,51904,G,21828,G,10987,G,1652,G,9243,G,11791,G,14779,G,11084,H,22465,H,25094,G,126317,J,5818,G,40511,H,9102,G,11006,G,70298,G,33043,G,5305,G,4170,G,29647,G,7771,G,14392,G,3932,G,5771,G,7045,G,16972,G,2905,G,51772,G,18933,G,13639,G,36994,G,31771,G,7278,G,4253,G,83350,G,15340,G
Business,Paid employees for pay period including March 12,Management of companies and enterprises,1301,G,3221,G,1247,G,4250,G,3655,G,1991,H,3634,G,273,J,1125,G,2635,G,4367,G,19559,G,9431,H,7131,H,15067,G,1000,H,52416,H,3507,G,4090,G,3005,G,447,H,1959,G,1524,G,3864,H,920,H,5557,G,4235,G,9060,H,2225,G,4705,G,3340,H,3259,G,15004,G,10280,G,4427,G,374,J,4945,G,3091,G,5914,H,7672,G,1774,J,2208,H,8876,H,2737,H,12863,G,18416,G,3257,G,5835,G,4781,G,787,G,1373,H,13710,G,1261,G
Business,Paid employees for pay period including March 12,Administrative and support and waste management and remediation services,8581,G,10260,G,8265,G,9868,G,14403,G,25451,G,12434,G,3965,G,9696,G,9580,G,14700,G,43131,G,14987,G,27778,G,21311,G,6776,G,35025,G,17124,H,21696,G,9240,G,2743,G,20108,G,16527,H,12784,G,10239,G,16648,G,17069,H,78713,H,10604,G,23580,G,24204,G,19624,G,27232,G,24159,G,21888,G,9112,G,22932,G,14299,G,15572,G,16628,G,14318,G,11493,G,21519,G,13649,G,33336,G,42075,G,21506,G,21623,G,14108,G,17215,G,6634,H,50100,G,22998,H
Business,Paid employees for pay period including March 12,Educational services,3189,G,7360,G,2543,H,3680,G,4371,H,5834,G,4180,G,2067,G,4876,H,2490,G,6859,G,23490,G,14464,G,5284,G,4415,G,3420,H,10442,G,38450,H,4064,G,4429,G,1015,G,4480,H,1965,G,7352,G,5728,H,5525,H,21519,G,10810,G,4037,G,13570,H,8931,G,8648,H,15570,G,9617,G,4046,G,1958,G,31166,J,6609,G,5083,G,1356,G,5062,G,1605,G,10903,H,1468,G,7638,G,9219,H,3578,G,6370,G,6057,G,3700,G,2745,G,15959,H,6565,G
Business,Paid employees for pay period including March 12,Health care and social assistance,36842,G,35466,G,28186,G,31003,G,41146,G,48022,G,33039,G,19561,G,28529,G,28244,H,39263,G,60946,G,50122,G,31305,G,31693,G,27729,G,32994,G,65923,G,21820,G,31120,G,12028,H,36189,G,35540,G,37935,G,20117,G,33225,G,47281,G,56103,G,32113,G,49533,G,49180,G,33349,G,56634,G,49628,G,28644,G,26372,G,30231,G,32879,G,21094,G,24101,G,27935,G,17089,G,36016,G,13899,G,36497,G,50453,G,37381,G,38152,G,35456,G,21992,G,19761,G,36733,G,63965,G
Business,Paid employees for pay period including March 12,"Arts, entertainment, and recreation",4421,G,6874,G,2622,G,11185,G,6865,G,4321,G,3828,G,7063,G,2643,G,2505,G,5875,G,13922,G,6808,G,5579,G,3906,G,2290,G,7399,G,5784,G,4408,H,5174,G,1197,G,3316,G,3201,G,4762,G,5734,H,3994,G,6516,H,10190,G,1359,H,17448,J,2421,G,2249,H,16792,G,10650,H,1950,G,11190,G,7647,H,3185,H,7584,H,2123,J,1923,G,2832,G,4205,G,826,H,4689,G,36560,J,3563,G,5243,G,8538,G,6301,H,1868,G,12784,G,6431,H
Business,Paid employees for pay period including March 12,Accommodation and food services,21669,G,30885,G,22713,G,36077,G,31753,G,29992,G,21355,G,21606,G,16039,G,20587,G,22764,G,84128,G,32639,G,36502,G,23753,G,13178,G,34959,G,35481,G,25459,G,34374,G,12266,G,24505,G,21730,G,41499,G,20763,G,28492,G,34154,G,45606,G,12220,G,36827,G,23518,G,21823,G,73513,G,36380,G,19835,G,37414,G,25831,G,22547,G,31073,G,17218,G,18352,G,17949,G,31191,G,12612,G,35780,G,40592,G,31589,G,49219,G,37878,G,36805,G,16643,G,70103,G,27465,G
Business,Paid employees for pay period including March 12,Other services (except public administration),8775,G,10798,G,6615,G,10012,G,9592,G,14440,G,7542,H,5664,G,6881,G,8026,G,12323,G,27127,G,16498,G,14537,G,9774,G,6475,G,14366,G,12270,G,8520,G,9337,G,3117,G,9922,G,7742,G,10296,G,7609,G,9177,G,11549,G,17088,G,5868,G,14835,G,8982,G,7964,G,22057,G,19751,G,9856,G,7286,G,11974,G,9072,G,11184,G,7276,G,6777,G,5794,G,10647,G,6082,G,12476,G,14123,G,12651,G,12768,G,11966,G,9415,G,5762,G,20585,G,13435,G
Business,Paid employees for pay period including March 12,Industries not classified,78,G,159,G,63,J,77,G,118,G,85,J,32,G,44,H,31,J,41,G,87,J,182,J,110,H,123,H,82,H,39,J,45,H,196,J,36,G,120,G,20,J,55,J,29,G,126,G,43,H,61,G,78,J,99,J,39,J,139,J,33,J,32,G,345,J,39,H,68,J,59,H,132,J,21,J,76,J,21,J,24,H,23,H,43,G,18,J,69,H,66,H,84,G,97,J,100,H,77,J,26,H,116,G,44,J
Business,"Annual payroll ($1,000)",Total for all sectors,6479930,G,11417296,G,7140589,G,10729063,G,11958769,G,13035105,G,11015767,H,3918038,G,7077424,G,7939219,G,13181583,G,58703935,G,19021181,G,39396744,G,20557434,G,5968458,G,64850211,G,42756333,G,12724439,G,8464763,G,4013510,G,7893027,G,7994664,G,11279394,G,6563837,G,13651660,G,12302895,G,25385698,G,7680660,G,19677710,G,10016751,G,10908511,G,37094085,G,20319838,G,11520740,G,5657207,G,18807749,G,10458395,G,11328882,G,9213605,G,7147165,G,6182538,G,14504102,G,7611402,G,27910748,G,17941925,G,12099122,G,19178962,G,14956615,G,7618541,G,5150842,G,33918991,G,10193343,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",72692,G,65564,G,42737,G,26763,H,47300,G,1522,J,2353,J,1021,H,60459,G,47826,G,1140,G,739,J,951,G,823,G,652,H,91616,H,D,D,2603,G,1833,H,91113,G,201273,H,45506,G,29392,H,38266,G,872,G,25795,H,4577,H,3231,H,66,H,1007,G,2345,H,463,H,2072,G,D,D,1029,G,17001,G,485,H,208,H,639,G,3004,H,3715,G,2274,G,471,H,213,G,3284,G,217,J,560,H,1146,G,7175,G,10850,H,24634,G,8673,H,1292,H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",14225,H,13171,G,29910,G,9162,J,14618,G,957,H,10366,H,86687,H,4470,H,7810,H,5712,G,11367,J,D,D,3660,J,19150,G,2514,H,4918,H,10102,H,D,D,23343,H,30417,G,5953,H,791769,G,75164,H,10752,H,64355,H,2536,H,2624,H,D,D,1368,J,7135,G,17046,H,17829,J,D,D,D,D,3862,G,D,D,2214,G,9512,H,D,D,D,D,12348,H,D,D,D,D,4801,H,527,J,69974,H,7760,H,4049,H,5552,G,D,D,7710,J,6667,H
Business,"Annual payroll ($1,000)",Utilities,153117,J,100624,H,150072,H,145273,J,D,D,133393,J,93476,J,110703,G,D,D,D,D,24289,J,D,D,D,D,94234,H,23518,J,D,D,D,D,41774,H,52290,H,109694,H,125285,J,57982,J,136861,H,D,D,89315,J,93791,H,D,D,14675,J,D,D,D,D,155691,J,318160,J,60285,H,D,D,D,D,120863,H,10483,H,74869,J,45336,J,29858,J,11529,H,21447,J,65568,J,D,D,48811,H,90206,J,139628,H,55898,J,138286,H,D,D,70459,G,416294,J,D,D
Business,"Annual payroll ($1,000)",Construction,479277,G,797985,G,604143,G,986485,G,1061191,G,969167,G,720070,G,321342,H,666762,G,493125,G,1162057,G,1655768,G,1379501,G,1171351,G,1423022,G,382897,G,1800084,G,824152,G,1151121,G,482492,G,244718,G,558405,G,675499,G,804245,G,474749,G,624576,G,319522,G,452503,G,607607,G,578484,G,606722,G,597033,G,485268,G,290894,G,1113931,G,451794,G,254805,G,866786,G,1197014,G,283238,G,751523,G,1116156,G,413120,G,560622,G,1399398,G,1534578,G,857643,G,916769,G,765230,G,1265270,G,245936,G,1527979,G,579278,G
Business,"Annual payroll ($1,000)",Manufacturing,627962,G,936218,G,855930,G,442043,G,2081453,G,668526,G,652138,G,252143,H,717131,G,1470129,G,692850,G,417536,G,1413293,G,3270298,J,1665909,G,1145141,G,8658004,H,1234271,H,1093704,H,746222,G,882664,H,829575,G,419732,G,1347017,G,896033,G,1430631,G,254058,G,1026299,G,1314695,G,1197831,G,964326,G,2241860,G,2841995,G,814821,G,1525674,G,221523,G,354542,G,1480002,G,1442935,G,2072888,G,723537,G,876891,G,2398459,G,1830446,G,3229284,G,2232004,G,1225272,H,1862101,H,2463139,G,780148,H,857108,G,3247694,G,363884,G
Business,"Annual payroll ($1,000)",Wholesale trade,290376,G,739318,G,484034,G,351412,G,677842,G,873047,G,1356671,H,69694,G,529225,G,721307,G,551705,G,1216557,G,1082311,G,5639525,H,2161520,G,502497,G,12971296,H,3156240,H,1044891,H,759171,G,543589,G,474394,G,432676,G,621152,G,428505,G,1262218,G,371450,G,513645,G,734583,G,772730,G,650554,G,1269653,G,1115650,G,1681173,G,1660294,G,156927,G,651084,G,2195140,G,1769571,G,1903823,G,534155,G,644887,H,1262163,G,1174093,G,3629639,G,1280304,G,797689,H,1404266,G,1198023,G,354027,G,453285,G,3727930,H,238199,G
Business,"Annual payroll ($1,000)",Retail trade,842507,G,1154893,G,811992,G,1048860,G,1049336,G,861936,G,917884,G,562529,G,675841,G,871888,G,1092268,G,1992891,G,960010,G,1179551,G,1010245,G,509301,G,1151555,G,2236722,H,695502,G,966205,G,482904,G,1006136,G,705203,G,1018529,G,761226,G,1089663,G,881249,G,1120506,G,717664,G,1191591,G,869973,G,985529,G,2011746,G,729079,G,1015803,G,933412,G,826003,G,941996,G,875258,G,622005,G,783686,G,693594,G,838918,G,500322,G,1117135,G,898426,G,834823,G,1480438,G,1041740,G,986065,G,782936,G,1452355,G,832225,G
Business,"Annual payroll ($1,000)",Transportation and warehousing,202600,H,218439,G,333808,H,156833,G,247669,G,462068,G,682336,J,216010,H,507092,G,625540,G,254075,H,446829,G,1164089,G,1881694,H,284673,G,327111,G,339617,G,88127,G,243379,G,194969,G,298822,G,229389,G,406021,G,225165,G,261374,H,192435,G,123843,G,172521,G,403004,G,57619,H,667953,G,420999,G,309298,G,367215,G,1745579,G,110609,G,109735,G,555500,G,402856,G,875689,H,956889,H,178317,G,2084913,H,1032141,G,266505,G,342331,G,1840408,H,171999,G,110341,H,123628,H,283283,G,457754,G,157206,H
Business,"Annual payroll ($1,000)",Information,125749,G,728960,H,149211,G,377266,H,186693,G,532160,G,467426,H,63904,H,94945,H,103678,H,536964,H,11915920,G,1426526,G,11869332,H,2385853,G,185326,G,7708935,H,14657703,H,1532128,H,166701,G,30346,J,120661,H,141688,G,724341,G,271944,H,420940,H,289477,G,3116881,H,226012,G,4174752,H,381249,H,145126,G,6373546,G,559137,G,200829,G,112453,G,3468180,G,193861,G,164830,H,99916,H,132015,H,103578,G,448576,G,96974,J,2136100,G,316980,G,316287,H,356559,G,513507,G,105137,H,134745,H,2156237,G,151891,H
Business,"Annual payroll ($1,000)",Finance and insurance,359628,G,818452,H,342796,G,1048294,G,585884,H,708476,G,1310785,G,90867,H,453085,H,248799,H,1964939,G,11313516,G,953499,H,2495761,H,903523,H,133827,H,1162154,H,2337416,G,585387,H,362028,G,57319,H,653354,H,391788,H,591767,G,322506,H,1106371,H,1764602,H,725664,H,150472,G,2439555,G,504107,G,530979,H,3200837,G,4607103,G,279977,H,181653,G,2111932,G,333447,G,964322,G,132217,H,279199,G,178487,G,546913,H,82921,G,3312639,G,1379295,G,871487,G,3183523,H,578967,G,230074,G,181614,G,3148447,G,742252,G
Business,"Annual payroll ($1,000)",Real estate and rental and leasing,89361,G,317236,G,106422,G,276258,G,166904,G,291976,G,170244,G,78667,G,102616,G,112910,G,306373,G,1327644,G,393158,G,435427,G,284416,G,71312,G,414116,G,438189,G,242769,G,137541,G,53716,G,151455,G,161469,G,210011,G,128006,G,268162,G,222495,G,614207,G,196895,G,488372,G,169146,G,160074,G,1262784,G,496244,G,166086,G,171840,G,742236,G,183117,G,190143,G,91897,G,109143,G,103160,G,323353,G,137219,G,1247121,G,402076,G,198484,G,816814,G,313852,G,144317,G,80915,G,902244,G,252913,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",370364,G,1429138,G,364874,G,1751329,H,654612,G,1646614,G,1080428,G,174876,G,225153,G,380393,G,1496385,G,12013745,G,2295351,G,4563148,G,3242562,G,164361,G,10674399,H,7176225,G,2407837,G,635798,G,75502,G,491867,G,656999,G,1048410,G,787282,H,3143182,H,2126324,H,6642027,H,331921,G,1915135,G,461960,G,702175,G,6706712,G,3495529,G,293414,G,210270,G,3421103,G,519213,H,893261,G,153628,G,308521,G,412617,G,1478733,G,145438,G,5194592,G,1266556,G,875466,G,3262843,G,3005954,G,399430,G,226709,G,7767729,G,946177,G
Business,"Annual payroll ($1,000)",Management of companies and enterprises,94245,G,338177,G,105037,H,416003,G,478794,H,196562,H,254341,H,13321,J,94198,H,162946,G,508750,G,2971301,G,1292056,H,1277187,H,3222604,H,64925,G,14059039,H,534188,G,483901,G,315992,G,35162,H,145436,H,129907,G,468954,H,98911,J,623515,G,474926,G,1259291,H,208741,G,450757,G,189154,J,318972,G,1814457,G,839547,G,214624,G,23029,H,378289,G,253625,G,718892,H,507430,H,102777,H,251986,H,897173,H,301620,H,1718492,G,1136239,G,316953,G,726881,G,401838,H,62710,G,49902,H,1408123,G,86205,G
Business,"Annual payroll ($1,000)",Administrative and support and waste management and remediation services,272004,G,423799,G,279320,G,367757,G,567796,H,839359,G,457376,G,137908,G,292762,G,329414,G,607420,G,2693840,G,679849,G,1472843,H,970031,G,197254,G,1533953,G,839298,G,846190,G,316929,G,106512,G,486927,G,462470,G,414167,G,292545,G,614933,G,610012,H,3329225,H,385895,G,869525,G,711679,G,584201,G,1150194,G,809478,G,629611,G,265408,G,868788,G,414107,G,532282,G,436621,G,382742,G,337391,G,643900,G,449131,H,1398660,G,1343872,G,719471,G,1143274,H,556736,G,610038,G,192666,G,1867759,G,720257,G
Business,"Annual payroll ($1,000)",Educational services,85576,G,257053,G,78110,H,108966,G,145465,H,203647,G,130889,G,79260,G,137196,H,64801,G,237688,G,1069521,G,556975,G,210270,G,127624,G,90956,H,350920,H,2656533,H,152584,G,169939,G,28035,G,93681,H,51946,G,183598,G,176376,H,185237,G,858898,G,438744,G,141396,G,507248,H,277382,G,258915,H,607689,G,395229,G,179895,H,64156,G,1574168,J,171031,G,117828,G,54375,G,128535,G,39196,H,344050,H,59215,H,278320,G,291454,H,109041,G,205662,G,261962,G,124791,G,93472,G,649591,G,228778,G
Business,"Annual payroll ($1,000)",Health care and social assistance,1713876,G,1872071,G,1697751,G,1905895,H,2555734,G,3318593,G,2083321,H,968040,H,1470723,H,1671963,H,2701703,G,4371425,G,3274043,H,2016339,H,1954401,G,1411440,H,2172781,H,4988260,G,1261281,H,1767337,G,500237,H,1820670,G,1765671,G,1891058,G,906323,G,1591455,G,2249988,G,3502719,G,1747038,G,2377012,G,2732555,H,1699078,G,3826664,G,2559597,G,1635322,G,1287339,G,1422344,G,1500191,G,991223,G,1289791,G,1403909,G,706223,G,1552551,G,646670,H,1733641,G,2659525,G,1847289,H,1968709,H,2194949,G,982194,G,837814,G,2036813,G,3792841,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",103632,H,191084,G,43939,G,272105,G,178525,G,193420,H,67440,G,183975,H,60800,H,43298,G,152487,G,747989,H,583474,G,179571,H,84711,G,41018,G,330160,H,188924,G,103269,G,168930,G,18602,G,49934,G,64052,H,119322,G,114510,H,121842,G,210624,H,914208,G,83384,G,1469000,G,43567,G,47221,H,2656446,G,961421,H,48134,H,325519,G,1657009,G,84848,J,155936,H,65692,J,34053,G,51599,G,117610,G,40546,H,108997,G,1419963,J,88972,G,163753,G,222254,G,192745,H,40346,G,660846,G,162588,H
Business,"Annual payroll ($1,000)",Accommodation and food services,352280,G,641155,G,450319,H,744345,G,722923,G,538303,G,342845,G,366495,G,259166,G,325912,G,456656,G,2591343,G,705470,G,910481,G,452493,G,200855,G,787512,G,845417,G,526295,G,754130,G,211517,G,392886,G,353753,G,881752,G,356534,G,528752,G,658240,G,975563,G,216508,G,714650,G,388618,G,379116,G,1831195,G,772367,G,340735,G,813943,G,537701,G,392887,G,548323,G,359702,H,309577,G,301923,G,713403,G,217529,G,674209,G,909594,G,601092,G,1083062,G,818905,G,943525,G,409556,G,1662376,G,523239,G
Business,"Annual payroll ($1,000)",Other services (except public administration),229337,G,369549,G,209046,G,291918,G,323284,G,593181,G,214329,G,140010,G,194102,G,217742,G,425955,G,1254029,G,705514,G,721405,G,338784,G,171472,G,595940,G,493713,G,297565,G,293307,G,86514,G,277621,G,217031,G,290681,G,184970,G,261750,G,332230,G,557490,G,192707,G,440034,G,232125,G,231290,G,806524,G,679063,G,319716,G,184068,G,397998,G,294921,G,307539,G,231467,G,191082,G,150025,G,289573,G,198907,G,407439,G,435620,G,387413,G,363105,G,356717,G,245863,G,160977,G,809420,G,354555,G
Business,"Annual payroll ($1,000)",Industries not classified,1122,G,4410,G,1138,G,2096,G,2561,G,2198,G,1049,H,586,H,628,G,719,G,2167,G,5589,G,3024,G,3844,G,1743,G,661,H,1645,G,6476,G,931,G,2922,G,376,G,1195,G,737,H,2817,G,1104,H,2057,G,1653,G,3675,G,831,H,4316,G,510,H,621,G,12894,G,857,H,1110,G,1538,G,4602,G,432,G,1182,G,335,G,360,J,439,G,1127,H,512,G,1681,G,2158,G,1170,H,4400,G,2991,G,1877,G,713,G,3017,H,969,H
Business,Total Establishments,Total for all sectors,15382,X,21691,X,11659,X,18269,X,16941,X,15264,X,13388,X,9178,X,10652,X,11968,X,16743,X,32407,X,18969,X,19314,X,16709,X,9011,X,21083,X,22085,X,13762,X,16237,X,6806,X,14134,X,12104,X,20111,X,12083,X,18682,X,21576,X,24645,X,11994,X,29901,X,12814,X,15029,X,40241,X,23451,X,13331,X,12211,X,20940,X,14642,X,19164,X,11278,X,9883,X,11455,X,15045,X,8690,X,25344,X,17744,X,15730,X,24826,X,21302,X,15877,X,10208,X,29166,X,15971,X
Business,Total Establishments,"Agriculture, forestry, fishing and hunting",153,X,178,X,86,X,67,X,86,X,7,X,21,X,9,X,71,X,67,X,15,X,7,X,6,X,9,X,9,X,97,X,3,X,22,X,12,X,96,X,141,X,106,X,36,X,100,X,13,X,71,X,22,X,20,X,3,X,10,X,7,X,3,X,23,X,1,X,8,X,25,X,5,X,4,X,6,X,7,X,6,X,25,X,4,X,3,X,11,X,3,X,6,X,10,X,45,X,48,X,39,X,40,X,8,X
Business,Total Establishments,"Mining, quarrying, and oil and gas extraction",32,X,17,X,33,X,21,X,10,X,6,X,6,X,29,X,7,X,8,X,10,X,6,X,5,X,7,X,10,X,5,X,3,X,10,X,3,X,18,X,26,X,9,X,207,X,54,X,14,X,43,X,5,X,5,X,5,X,8,X,4,X,12,X,14,X,1,X,1,X,15,X,8,X,7,X,10,X,1,X,2,X,7,X,3,X,7,X,9,X,5,X,34,X,14,X,6,X,13,X,7,X,13,X,4,X
Business,Total Establishments,Utilities,56,X,30,X,41,X,51,X,22,X,15,X,11,X,61,X,20,X,8,X,13,X,17,X,7,X,13,X,11,X,20,X,4,X,16,X,8,X,29,X,25,X,17,X,69,X,33,X,24,X,53,X,33,X,10,X,7,X,7,X,23,X,45,X,13,X,15,X,27,X,42,X,7,X,23,X,12,X,17,X,12,X,13,X,13,X,15,X,20,X,18,X,29,X,15,X,15,X,21,X,32,X,46,X,9,X
Business,Total Establishments,Construction,1806,X,2356,X,1147,X,2597,X,1976,X,1019,X,1436,X,1113,X,1152,X,1186,X,1444,X,1505,X,1189,X,1710,X,1410,X,769,X,1121,X,1658,X,1360,X,1745,X,499,X,1304,X,1083,X,2103,X,1351,X,1635,X,1045,X,1189,X,1287,X,1963,X,1060,X,1031,X,1381,X,537,X,963,X,1302,X,753,X,906,X,1502,X,454,X,1062,X,1626,X,770,X,443,X,1479,X,1403,X,1038,X,1527,X,1745,X,2400,X,628,X,1535,X,1186,X
Business,Total Establishments,Manufacturing,590,X,933,X,438,X,551,X,1090,X,458,X,305,X,260,X,474,X,515,X,423,X,704,X,798,X,551,X,696,X,438,X,1658,X,577,X,555,X,610,X,331,X,386,X,318,X,904,X,469,X,841,X,474,X,672,X,938,X,795,X,609,X,1049,X,570,X,1647,X,1121,X,254,X,577,X,1302,X,898,X,1688,X,462,X,654,X,813,X,896,X,830,X,1542,X,741,X,890,X,836,X,734,X,406,X,899,X,362,X
Business,Total Establishments,Wholesale trade,535,X,859,X,519,X,585,X,729,X,830,X,462,X,247,X,503,X,563,X,732,X,1145,X,933,X,1084,X,1373,X,569,X,1997,X,632,X,609,X,754,X,472,X,651,X,520,X,749,X,569,X,1077,X,1675,X,999,X,991,X,1287,X,792,X,2371,X,1517,X,4591,X,2051,X,373,X,917,X,2186,X,2625,X,2057,X,532,X,746,X,1332,X,1061,X,2208,X,1560,X,969,X,1527,X,1381,X,742,X,983,X,1480,X,534,X
Business,Total Establishments,Retail trade,2338,X,2884,X,1800,X,2370,X,2227,X,1874,X,1680,X,1487,X,1479,X,1935,X,1933,X,3383,X,2158,X,1987,X,1788,X,1543,X,1861,X,2219,X,1459,X,2433,X,1472,X,2168,X,1613,X,2738,X,1547,X,2333,X,2285,X,2574,X,1549,X,2831,X,1782,X,1902,X,3615,X,2622,X,1816,X,2032,X,1954,X,1855,X,2061,X,1623,X,1465,X,1354,X,1750,X,1206,X,1874,X,2009,X,1908,X,2756,X,2260,X,2114,X,1920,X,2879,X,1829,X
Business,Total Establishments,Transportation and warehousing,371,X,342,X,445,X,289,X,365,X,516,X,290,X,278,X,510,X,521,X,291,X,360,X,459,X,726,X,492,X,431,X,357,X,145,X,258,X,432,X,480,X,418,X,390,X,337,X,229,X,363,X,528,X,386,X,421,X,284,X,462,X,671,X,326,X,356,X,1075,X,240,X,219,X,606,X,581,X,532,X,524,X,432,X,1108,X,977,X,273,X,310,X,503,X,278,X,230,X,311,X,654,X,491,X,273,X
Business,Total Establishments,Information,222,X,486,X,153,X,270,X,222,X,281,X,206,X,133,X,108,X,125,X,330,X,1471,X,459,X,525,X,332,X,113,X,695,X,848,X,273,X,244,X,46,X,155,X,159,X,351,X,310,X,406,X,407,X,1852,X,353,X,1811,X,147,X,177,X,2647,X,605,X,154,X,166,X,1384,X,153,X,225,X,102,X,133,X,139,X,339,X,71,X,586,X,233,X,266,X,393,X,413,X,195,X,110,X,668,X,220,X
