Topic,Subject,Title,District 01 Estimate,District 01 MOE,District 02 Estimate,District 02 MOE,District 03 Estimate,District 03 MOE,District 04 Estimate,District 04 MOE,District 05 Estimate,District 05 MOE,District 06 Estimate,District 06 MOE,District 07 Estimate,District 07 MOE,District 08 Estimate,District 08 MOE,District 09 Estimate,District 09 MOE,District 10 Estimate,District 10 MOE,District 11 Estimate,District 11 MOE,District 12 Estimate,District 12 MOE,District 13 Estimate,District 13 MOE,District 14 Estimate,District 14 MOE,District 15 Estimate,District 15 MOE,District 16 Estimate,District 16 MOE,District 17 Estimate,District 17 MOE,District 18 Estimate,District 18 MOE,District 19 Estimate,District 19 MOE,District 20 Estimate,District 20 MOE,District 21 Estimate,District 21 MOE,District 22 Estimate,District 22 MOE,District 23 Estimate,District 23 MOE,District 24 Estimate,District 24 MOE,District 25 Estimate,District 25 MOE,District 26 Estimate,District 26 MOE,District 27 Estimate,District 27 MOE
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,"Families with female householder, no husband present",23.4,(+/- 4.4 ),28.1,(+/- 4.7 ),28.7,(+/- 4.7 ),15.6,(+/- 3.9 ),29.3,(+/- 3.7 ),18.1,(+/- 3.3 ),27.7,(+/- 4.8 ),24.1,(+/- 4.7 ),32.2,(+/- 4.7 ),29.5,(+/- 4.3 ),24.9,(+/- 4.1 ),17.6,(+/- 4.0 ),27.9,(+/- 4.4 ),25.3,(+/- 3.6 ),23.8,(+/- 4.0 ),19.3,(+/- 3.8 ),26.7,(+/- 5.1 ),26.3,(+/- 5.6 ),27.2,(+/- 4.5 ),29.0,(+/- 3.3 ),18.4,(+/- 3.9 ),17.8,(+/- 4.2 ),20.2,(+/- 3.9 ),31.2,(+/- 3.6 ),23.4,(+/- 3.7 ),24.3,(+/- 3.8 ),21.5,(+/- 4.5 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,With related children of the householder under 18 years,37.5,(+/- 6.4 ),39.8,(+/- 6.5 ),37.3,(+/- 6.8 ),21.1,(+/- 6.1 ),36.2,(+/- 5.0 ),25.2,(+/- 5.6 ),36.5,(+/- 7.4 ),31.5,(+/- 6.8 ),41.6,(+/- 5.4 ),38.8,(+/- 5.5 ),37.0,(+/- 6.5 ),23.9,(+/- 5.9 ),39.0,(+/- 6.6 ),32.4,(+/- 5.2 ),31.4,(+/- 5.9 ),26.1,(+/- 5.5 ),37.7,(+/- 7.6 ),37.7,(+/- 8.7 ),36.1,(+/- 6.3 ),37.6,(+/- 4.1 ),28.5,(+/- 5.7 ),22.0,(+/- 6.3 ),25.7,(+/- 5.2 ),42.6,(+/- 4.7 ),31.1,(+/- 4.9 ),33.8,(+/- 5.4 ),30.6,(+/- 6.6 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,With related children of the householder under 5 years only,37.3,(+/- 15.1 ),42.2,(+/- 16.2 ),39.1,(+/- 16.3 ),37.4,(+/- 16.6 ),41.8,(+/- 11.0 ),25.7,(+/- 14.4 ),32.7,(+/- 14.6 ),39.8,(+/- 18.4 ),34.2,(+/- 16.2 ),41.3,(+/- 15.3 ),39.4,(+/- 19.9 ),14.4,(+/- 11.0 ),44.6,(+/- 15.7 ),34.6,(+/- 13.4 ),36.7,(+/- 13.3 ),38.7,(+/- 15.0 ),38.7,(+/- 16.9 ),64.7,(+/- 18.9 ),22.8,(+/- 16.7 ),32.3,(+/- 10.4 ),36.0,(+/- 19.4 ),19.1,(+/- 12.0 ),35.5,(+/- 19.1 ),56.5,(+/- 12.4 ),19.8,(+/- 10.4 ),37.2,(+/- 13.5 ),37.4,(+/- 13.2 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,All people,12.0,(+/- 1.1 ),14.8,(+/- 1.2 ),18.7,(+/- 1.2 ),8.6,(+/- 1.0 ),22.3,(+/- 1.6 ),13.7,(+/- 1.0 ),14.9,(+/- 1.4 ),14.3,(+/- 1.4 ),16.0,(+/- 1.5 ),16.0,(+/- 1.5 ),14.2,(+/- 1.2 ),11.9,(+/- 1.1 ),14.4,(+/- 1.2 ),17.3,(+/- 1.5 ),13.4,(+/- 1.2 ),11.6,(+/- 1.0 ),14.4,(+/- 1.4 ),13.1,(+/- 1.4 ),12.4,(+/- 0.9 ),19.8,(+/- 1.6 ),11.1,(+/- 1.1 ),10.9,(+/- 1.2 ),10.7,(+/- 1.1 ),23.6,(+/- 1.8 ),16.2,(+/- 1.5 ),16.9,(+/- 1.5 ),14.9,(+/- 1.4 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,Under 18 years,18.0,(+/- 2.8 ),18.9,(+/- 2.6 ),23.2,(+/- 3.1 ),9.3,(+/- 2.5 ),28.8,(+/- 3.4 ),18.7,(+/- 2.9 ),17.5,(+/- 3.4 ),22.0,(+/- 3.7 ),23.6,(+/- 3.4 ),25.0,(+/- 3.5 ),23.8,(+/- 4.1 ),15.5,(+/- 2.9 ),22.2,(+/- 3.5 ),23.3,(+/- 3.6 ),17.9,(+/- 3.0 ),18.0,(+/- 2.6 ),25.9,(+/- 4.2 ),21.0,(+/- 3.6 ),21.7,(+/- 2.9 ),30.0,(+/- 3.5 ),16.0,(+/- 2.7 ),13.9,(+/- 3.0 ),11.5,(+/- 2.3 ),34.5,(+/- 3.5 ),19.8,(+/- 3.1 ),25.9,(+/- 2.9 ),16.5,(+/- 3.4 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,Related children of the householder under 18 years,17.7,(+/- 2.8 ),18.8,(+/- 2.6 ),22.8,(+/- 3.1 ),9.1,(+/- 2.5 ),28.3,(+/- 3.4 ),17.9,(+/- 2.8 ),17.1,(+/- 3.4 ),21.5,(+/- 3.7 ),23.4,(+/- 3.4 ),24.8,(+/- 3.5 ),23.5,(+/- 4.1 ),15.1,(+/- 2.8 ),22.0,(+/- 3.4 ),23.0,(+/- 3.6 ),17.7,(+/- 3.0 ),17.5,(+/- 2.6 ),25.4,(+/- 4.3 ),20.8,(+/- 3.6 ),21.4,(+/- 2.9 ),29.7,(+/- 3.4 ),15.9,(+/- 2.8 ),13.6,(+/- 3.0 ),11.3,(+/- 2.3 ),34.1,(+/- 3.5 ),19.6,(+/- 3.1 ),25.6,(+/- 2.9 ),16.4,(+/- 3.4 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,Related children of the householder under 5 years,20.1,(+/- 3.8 ),20.9,(+/- 4.0 ),24.5,(+/- 4.9 ),11.8,(+/- 4.0 ),33.5,(+/- 4.2 ),21.1,(+/- 4.9 ),20.3,(+/- 5.2 ),27.5,(+/- 5.3 ),21.5,(+/- 5.0 ),27.7,(+/- 5.7 ),26.2,(+/- 7.5 ),16.8,(+/- 5.0 ),28.7,(+/- 5.6 ),27.1,(+/- 6.0 ),15.8,(+/- 3.4 ),15.8,(+/- 3.8 ),29.4,(+/- 6.6 ),29.8,(+/- 5.5 ),25.4,(+/- 5.0 ),33.5,(+/- 5.4 ),15.6,(+/- 4.3 ),17.6,(+/- 5.1 ),13.8,(+/- 4.5 ),39.3,(+/- 5.9 ),19.5,(+/- 4.4 ),26.1,(+/- 4.2 ),12.2,(+/- 4.5 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,Related children of the householder 5 to 17 years,16.8,(+/- 3.2 ),18.1,(+/- 2.9 ),22.2,(+/- 3.3 ),8.1,(+/- 2.8 ),26.2,(+/- 3.9 ),16.8,(+/- 3.1 ),15.9,(+/- 3.2 ),19.6,(+/- 3.8 ),24.1,(+/- 3.7 ),23.6,(+/- 3.5 ),22.5,(+/- 4.1 ),14.5,(+/- 2.8 ),19.4,(+/- 3.7 ),21.4,(+/- 3.7 ),18.4,(+/- 3.5 ),18.1,(+/- 3.2 ),24.1,(+/- 4.5 ),17.5,(+/- 3.8 ),20.1,(+/- 3.1 ),28.2,(+/- 3.5 ),16.1,(+/- 3.0 ),12.1,(+/- 2.8 ),10.4,(+/- 2.3 ),32.0,(+/- 3.6 ),19.7,(+/- 3.3 ),25.4,(+/- 3.2 ),18.1,(+/- 3.7 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,18 years and over,10.2,(+/- 0.9 ),13.8,(+/- 1.1 ),17.4,(+/- 1.1 ),8.5,(+/- 0.8 ),20.2,(+/- 1.4 ),12.6,(+/- 0.8 ),14.2,(+/- 1.2 ),12.6,(+/- 1.0 ),13.6,(+/- 1.3 ),13.3,(+/- 1.2 ),12.5,(+/- 1.0 ),11.0,(+/- 0.9 ),12.8,(+/- 1.0 ),15.6,(+/- 1.1 ),12.1,(+/- 1.0 ),10.0,(+/- 0.9 ),12.0,(+/- 1.1 ),11.3,(+/- 1.2 ),10.4,(+/- 0.8 ),16.6,(+/- 1.4 ),9.9,(+/- 0.9 ),10.2,(+/- 1.0 ),10.6,(+/- 1.1 ),20.6,(+/- 1.5 ),15.3,(+/- 1.3 ),14.4,(+/- 1.4 ),14.6,(+/- 1.2 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,65 years and over,6.2,(+/- 1.1 ),8.5,(+/- 1.5 ),8.7,(+/- 1.5 ),6.8,(+/- 1.6 ),12.2,(+/- 2.0 ),9.3,(+/- 1.2 ),8.9,(+/- 2.0 ),9.1,(+/- 1.1 ),11.8,(+/- 2.5 ),11.2,(+/- 1.8 ),7.0,(+/- 1.0 ),9.3,(+/- 1.2 ),9.4,(+/- 1.2 ),11.9,(+/- 2.0 ),9.7,(+/- 1.7 ),7.4,(+/- 1.0 ),7.1,(+/- 0.9 ),9.5,(+/- 1.5 ),7.8,(+/- 1.4 ),16.7,(+/- 2.5 ),8.7,(+/- 1.1 ),9.4,(+/- 1.7 ),13.6,(+/- 2.1 ),24.4,(+/- 2.7 ),18.2,(+/- 2.0 ),15.9,(+/- 2.5 ),20.0,(+/- 2.2 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,People in families,9.2,(+/- 1.3 ),11.5,(+/- 1.4 ),13.5,(+/- 1.5 ),6.1,(+/- 1.2 ),17.5,(+/- 1.8 ),9.7,(+/- 1.1 ),11.2,(+/- 1.7 ),11.7,(+/- 1.6 ),14.2,(+/- 1.7 ),14.0,(+/- 1.7 ),11.2,(+/- 1.4 ),8.7,(+/- 1.2 ),11.0,(+/- 1.4 ),14.0,(+/- 2.0 ),10.9,(+/- 1.5 ),8.8,(+/- 1.1 ),12.0,(+/- 1.6 ),11.2,(+/- 1.7 ),10.2,(+/- 1.1 ),18.1,(+/- 1.9 ),8.8,(+/- 1.3 ),8.1,(+/- 1.4 ),7.7,(+/- 1.1 ),20.7,(+/- 2.1 ),12.5,(+/- 1.7 ),15.0,(+/- 1.5 ),11.3,(+/- 1.6 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,Unrelated individuals 15 years and over,23.1,(+/- 2.0 ),28.3,(+/- 2.5 ),35.0,(+/- 2.8 ),18.6,(+/- 2.0 ),36.6,(+/- 2.2 ),27.9,(+/- 2.3 ),27.1,(+/- 2.4 ),24.4,(+/- 2.1 ),26.5,(+/- 3.0 ),24.3,(+/- 2.3 ),25.9,(+/- 1.9 ),24.9,(+/- 1.8 ),23.3,(+/- 1.8 ),26.9,(+/- 1.7 ),24.6,(+/- 2.2 ),22.8,(+/- 1.8 ),24.0,(+/- 2.2 ),20.6,(+/- 2.3 ),20.9,(+/- 2.0 ),28.6,(+/- 2.9 ),19.6,(+/- 1.5 ),19.1,(+/- 1.9 ),23.8,(+/- 2.7 ),36.6,(+/- 2.2 ),35.9,(+/- 3.0 ),30.4,(+/- 3.3 ),28.3,(+/- 2.3 )
Education,School Enrollment,Population 3 years and over enrolled in school,183460,(+/- 5182 ),159021,(+/- 6230 ),200548,(+/- 5667 ),181982,(+/- 7167 ),214527,(+/- 8448 ),160188,(+/- 5560 ),209938,(+/- 7717 ),157027,(+/- 4315 ),208900,(+/- 9099 ),205907,(+/- 9585 ),117838,(+/- 6023 ),151361,(+/- 4874 ),142245,(+/- 4944 ),199357,(+/- 6982 ),183658,(+/- 7663 ),162487,(+/- 5921 ),140383,(+/- 6220 ),154454,(+/- 6804 ),149967,(+/- 5835 ),206196,(+/- 10628 ),161934,(+/- 6885 ),161720,(+/- 6895 ),187699,(+/- 6533 ),184991,(+/- 7541 ),163586,(+/- 5962 ),205889,(+/- 9647 ),163545,(+/- 8099 )
Education,School Enrollment,"Nursery school, preschool",11737,(+/- 1496 ),9619,(+/- 1907 ),9136,(+/- 1677 ),12516,(+/- 2287 ),13705,(+/- 2594 ),7477,(+/- 1628 ),11831,(+/- 1767 ),10916,(+/- 2107 ),11421,(+/- 2776 ),13748,(+/- 2854 ),5727,(+/- 1670 ),9207,(+/- 1581 ),8825,(+/- 1616 ),11642,(+/- 1973 ),10062,(+/- 1874 ),9158,(+/- 1831 ),6760,(+/- 1511 ),8848,(+/- 1662 ),8243,(+/- 1693 ),14095,(+/- 2413 ),10059,(+/- 1730 ),10925,(+/- 1726 ),9933,(+/- 1620 ),12226,(+/- 2389 ),8381,(+/- 1771 ),17178,(+/- 3187 ),11353,(+/- 2085 )
Education,School Enrollment,Kindergarten,7569,(+/- 1573 ),6389,(+/- 1624 ),7044,(+/- 1721 ),8230,(+/- 2058 ),11407,(+/- 1863 ),8423,(+/- 1750 ),8132,(+/- 1470 ),8163,(+/- 2127 ),12160,(+/- 2826 ),10470,(+/- 1896 ),4948,(+/- 1307 ),7414,(+/- 1266 ),7396,(+/- 1662 ),9579,(+/- 1680 ),10777,(+/- 2138 ),10522,(+/- 2116 ),6120,(+/- 1616 ),7522,(+/- 1905 ),7423,(+/- 1596 ),10204,(+/- 1783 ),8255,(+/- 1571 ),7062,(+/- 1763 ),8355,(+/- 1742 ),10529,(+/- 1746 ),7804,(+/- 1626 ),10164,(+/- 1814 ),8901,(+/- 1607 )
Education,School Enrollment,Elementary school (grades 1-8),74002,(+/- 2337 ),64335,(+/- 3811 ),68924,(+/- 3412 ),74133,(+/- 4467 ),74931,(+/- 3992 ),59039,(+/- 3024 ),66954,(+/- 3780 ),59968,(+/- 3205 ),87522,(+/- 5316 ),81342,(+/- 5183 ),55587,(+/- 4715 ),64990,(+/- 2868 ),52433,(+/- 3151 ),71806,(+/- 4287 ),78108,(+/- 5062 ),69243,(+/- 3836 ),64385,(+/- 4037 ),62985,(+/- 4571 ),65015,(+/- 3435 ),84398,(+/- 5697 ),64071,(+/- 4261 ),59055,(+/- 5086 ),70824,(+/- 3942 ),69171,(+/- 4671 ),65814,(+/- 3779 ),76976,(+/- 5370 ),57047,(+/- 4389 )
Education,School Enrollment,High school (grades 9-12),38723,(+/- 2819 ),36156,(+/- 3444 ),34176,(+/- 2800 ),36052,(+/- 2841 ),36354,(+/- 2663 ),36912,(+/- 2769 ),34844,(+/- 2251 ),36444,(+/- 2717 ),47480,(+/- 3464 ),41006,(+/- 3171 ),29358,(+/- 2360 ),35324,(+/- 2300 ),30142,(+/- 2176 ),38538,(+/- 2786 ),40685,(+/- 3740 ),35185,(+/- 3161 ),34831,(+/- 2820 ),38157,(+/- 3768 ),31137,(+/- 2127 ),42560,(+/- 4028 ),37644,(+/- 2852 ),37751,(+/- 3020 ),37324,(+/- 3037 ),38724,(+/- 2972 ),37312,(+/- 2788 ),37816,(+/- 3289 ),31777,(+/- 2703 )
Education,School Enrollment,College or graduate school,51429,(+/- 4134 ),42522,(+/- 3803 ),81268,(+/- 4543 ),51051,(+/- 4558 ),78130,(+/- 5351 ),48337,(+/- 3722 ),88177,(+/- 4972 ),41536,(+/- 3915 ),50317,(+/- 5605 ),59341,(+/- 5694 ),22218,(+/- 2948 ),34426,(+/- 3176 ),43449,(+/- 3729 ),67792,(+/- 4325 ),44026,(+/- 3365 ),38379,(+/- 3101 ),28287,(+/- 3226 ),36942,(+/- 4815 ),38149,(+/- 4064 ),54939,(+/- 4918 ),41905,(+/- 4003 ),46927,(+/- 4450 ),61263,(+/- 5052 ),54341,(+/- 4218 ),44275,(+/- 3439 ),63755,(+/- 4839 ),54467,(+/- 4032 )
Education,Educational Attainment,Population 25 years and over,522481,(+/- 2680 ),511849,(+/- 6197 ),484134,(+/- 4816 ),552993,(+/- 8327 ),459280,(+/- 8651 ),565719,(+/- 6764 ),517490,(+/- 9617 ),552204,(+/- 4197 ),557655,(+/- 10157 ),539334,(+/- 10959 ),598985,(+/- 7188 ),564720,(+/- 6398 ),553105,(+/- 5942 ),519979,(+/- 7977 ),524599,(+/- 12493 ),593246,(+/- 8170 ),585592,(+/- 9011 ),556229,(+/- 7517 ),606630,(+/- 7243 ),529350,(+/- 11025 ),558261,(+/- 10483 ),549033,(+/- 9307 ),537363,(+/- 8478 ),515286,(+/- 12755 ),552238,(+/- 11146 ),540331,(+/- 13033 ),555585,(+/- 10399 )
Education,Educational Attainment,Less than 9th grade,13457,(+/- 2071 ),21932,(+/- 2715 ),17027,(+/- 2342 ),10288,(+/- 2054 ),20613,(+/- 2896 ),15603,(+/- 2496 ),14642,(+/- 2795 ),18049,(+/- 3067 ),33681,(+/- 4256 ),32708,(+/- 3337 ),22440,(+/- 3423 ),18712,(+/- 2773 ),18349,(+/- 2663 ),24620,(+/- 2896 ),24782,(+/- 3779 ),22482,(+/- 2745 ),30030,(+/- 3452 ),22799,(+/- 4414 ),30949,(+/- 4669 ),45884,(+/- 5565 ),36871,(+/- 4410 ),22200,(+/- 2917 ),18866,(+/- 2815 ),57219,(+/- 4858 ),71732,(+/- 5207 ),45551,(+/- 4084 ),51276,(+/- 5047 )
Education,Educational Attainment,"9th to 12th grade, no diploma",37033,(+/- 3349 ),48753,(+/- 3944 ),40243,(+/- 3967 ),25486,(+/- 3564 ),52105,(+/- 3956 ),43162,(+/- 3503 ),27587,(+/- 4624 ),33259,(+/- 3530 ),44677,(+/- 4321 ),43397,(+/- 4762 ),47551,(+/- 3615 ),37977,(+/- 3780 ),38250,(+/- 3567 ),35490,(+/- 3432 ),40527,(+/- 3766 ),38806,(+/- 3674 ),44774,(+/- 4044 ),35063,(+/- 4552 ),40510,(+/- 4232 ),57946,(+/- 4737 ),37313,(+/- 4820 ),28401,(+/- 2852 ),22936,(+/- 3533 ),56904,(+/- 4789 ),54935,(+/- 5962 ),43052,(+/- 4650 ),36314,(+/- 4167 )
Education,Educational Attainment,High school graduate (includes equivalency),138161,(+/- 6812 ),173358,(+/- 5879 ),156648,(+/- 7054 ),127241,(+/- 5993 ),145158,(+/- 6813 ),177606,(+/- 6634 ),109301,(+/- 5937 ),157050,(+/- 7482 ),168690,(+/- 8659 ),142930,(+/- 7914 ),213588,(+/- 7132 ),181179,(+/- 6909 ),154928,(+/- 5981 ),138321,(+/- 6256 ),170998,(+/- 8818 ),173202,(+/- 6825 ),218793,(+/- 8173 ),151069,(+/- 7110 ),171853,(+/- 8273 ),168604,(+/- 8126 ),137908,(+/- 6844 ),133416,(+/- 5958 ),119905,(+/- 7149 ),166330,(+/- 8307 ),162043,(+/- 7130 ),153386,(+/- 7951 ),138067,(+/- 8223 )
Education,Educational Attainment,"Some college, no degree",126086,(+/- 6241 ),106738,(+/- 4656 ),96810,(+/- 4824 ),115192,(+/- 6577 ),99292,(+/- 5427 ),131694,(+/- 5741 ),107899,(+/- 6341 ),119616,(+/- 6015 ),115924,(+/- 6631 ),101652,(+/- 6672 ),140382,(+/- 7066 ),116055,(+/- 5373 ),132511,(+/- 5984 ),92925,(+/- 4791 ),107692,(+/- 5931 ),123913,(+/- 5867 ),118824,(+/- 6366 ),119680,(+/- 6645 ),115935,(+/- 5722 ),105000,(+/- 5700 ),104844,(+/- 5717 ),105394,(+/- 5358 ),113742,(+/- 6297 ),91803,(+/- 6460 ),85078,(+/- 4968 ),93390,(+/- 6355 ),73077,(+/- 4375 )
Education,Educational Attainment,Associate's degree,62010,(+/- 3893 ),41345,(+/- 2951 ),48225,(+/- 4451 ),57896,(+/- 4871 ),43780,(+/- 4069 ),62484,(+/- 4728 ),62690,(+/- 4903 ),64195,(+/- 4871 ),57230,(+/- 5927 ),55089,(+/- 4948 ),51876,(+/- 3924 ),58933,(+/- 3380 ),55375,(+/- 3601 ),45295,(+/- 3702 ),45495,(+/- 3715 ),52602,(+/- 4086 ),48666,(+/- 3996 ),58007,(+/- 4187 ),51323,(+/- 4276 ),47647,(+/- 4498 ),50008,(+/- 3810 ),51679,(+/- 3675 ),54602,(+/- 4683 ),43255,(+/- 5228 ),52874,(+/- 5382 ),57848,(+/- 5403 ),48692,(+/- 4618 )
Education,Educational Attainment,Bachelor's degree,92389,(+/- 5887 ),70145,(+/- 4621 ),71249,(+/- 4813 ),142234,(+/- 6471 ),67873,(+/- 4364 ),85887,(+/- 5186 ),127196,(+/- 6786 ),100480,(+/- 5698 ),95690,(+/- 7445 ),110363,(+/- 6677 ),75644,(+/- 5003 ),101848,(+/- 5735 ),99671,(+/- 5908 ),114065,(+/- 5625 ),88857,(+/- 5449 ),111446,(+/- 5144 ),80130,(+/- 4526 ),108032,(+/- 6008 ),121545,(+/- 5942 ),69583,(+/- 5507 ),119505,(+/- 5799 ),126858,(+/- 6666 ),127455,(+/- 7022 ),66140,(+/- 4981 ),81860,(+/- 4350 ),102471,(+/- 6573 ),117291,(+/- 6619 )
Education,Educational Attainment,Graduate or professional degree,53345,(+/- 3749 ),49578,(+/- 3138 ),53932,(+/- 4037 ),74656,(+/- 4509 ),30459,(+/- 2860 ),49283,(+/- 3766 ),68175,(+/- 4622 ),59555,(+/- 3085 ),41763,(+/- 4716 ),53195,(+/- 5067 ),47504,(+/- 3875 ),50016,(+/- 3811 ),54021,(+/- 3577 ),69263,(+/- 3703 ),46248,(+/- 4777 ),70795,(+/- 3820 ),44375,(+/- 4135 ),61579,(+/- 4144 ),74515,(+/- 4558 ),34686,(+/- 3647 ),71812,(+/- 3728 ),81085,(+/- 4935 ),79857,(+/- 5389 ),33635,(+/- 2981 ),43716,(+/- 4398 ),44633,(+/- 3646 ),90868,(+/- 4899 )
Education,Educational Attainment,Percent high school graduate or higher,90.3,(+/- 0.8 ),86.2,(+/- 0.9 ),88.2,(+/- 1.0 ),93.5,(+/- 0.7 ),84.2,(+/- 1.1 ),89.6,(+/- 0.7 ),91.8,(+/- 1.0 ),90.7,(+/- 0.8 ),85.9,(+/- 1.1 ),85.9,(+/- 1.0 ),88.3,(+/- 0.8 ),90.0,(+/- 0.8 ),89.8,(+/- 0.7 ),88.4,(+/- 0.9 ),87.6,(+/- 0.9 ),89.7,(+/- 0.8 ),87.2,(+/- 0.9 ),89.6,(+/- 0.9 ),88.2,(+/- 1.1 ),80.4,(+/- 1.3 ),86.7,(+/- 0.9 ),90.8,(+/- 0.7 ),92.2,(+/- 0.8 ),77.9,(+/- 1.1 ),77.1,(+/- 1.2 ),83.6,(+/- 1.1 ),84.2,(+/- 1.1 )
Education,Educational Attainment,Percent bachelor's degree or higher,27.9,(+/- 1.2 ),23.4,(+/- 1.0 ),25.9,(+/- 1.3 ),39.2,(+/- 1.4 ),21.4,(+/- 1.1 ),23.9,(+/- 1.0 ),37.8,(+/- 1.4 ),29.0,(+/- 1.2 ),24.6,(+/- 1.5 ),30.3,(+/- 1.3 ),20.6,(+/- 0.9 ),26.9,(+/- 1.1 ),27.8,(+/- 1.2 ),35.3,(+/- 1.2 ),25.8,(+/- 1.3 ),30.7,(+/- 1.0 ),21.3,(+/- 1.1 ),30.5,(+/- 1.3 ),32.3,(+/- 1.0 ),19.7,(+/- 1.2 ),34.3,(+/- 1.1 ),37.9,(+/- 1.3 ),38.6,(+/- 1.4 ),19.4,(+/- 1.0 ),22.7,(+/- 1.1 ),27.2,(+/- 1.2 ),37.5,(+/- 1.3 )

Source: 2016 American Community Survey 1-Year Estimates
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate.
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution.
An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution.
An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate.
An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate.
An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small.
An '(X)' means that the estimate is not applicable or not available
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,District 01 Estimate,District 01 Flag,District 02 Estimate,District 02 Flag,District 03 Estimate,District 03 Flag,District 04 Estimate,District 04 Flag,District 05 Estimate,District 05 Flag,District 06 Estimate,District 06 Flag,District 07 Estimate,District 07 Flag,District 08 Estimate,District 08 Flag,District 09 Estimate,District 09 Flag,District 10 Estimate,District 10 Flag,District 11 Estimate,District 11 Flag,District 12 Estimate,District 12 Flag,District 13 Estimate,District 13 Flag,District 14 Estimate,District 14 Flag,District 15 Estimate,District 15 Flag,District 16 Estimate,District 16 Flag,District 17 Estimate,District 17 Flag,District 18 Estimate,District 18 Flag,District 19 Estimate,District 19 Flag,District 20 Estimate,District 20 Flag,District 21 Estimate,District 21 Flag,District 22 Estimate,District 22 Flag,District 23 Estimate,District 23 Flag,District 24 Estimate,District 24 Flag,District 25 Estimate,District 25 Flag,District 26 Estimate,District 26 Flag,District 27 Estimate,District 27 Flag
Business,Paid employees for pay period including March 12,Total for all sectors,204902,G,171671,G,211256,G,341132,G,225407,G,176971,G,336635,G,212400,G,186465,G,454769,G,134581,G,169210,G,297458,G,413625,G,255136,G,220407,G,135133,G,213491,G,287169,G,253701,G,196716,G,336756,G,290553,G,203396,G,327220,G,127774,G,349670,G
Business,Paid employees for pay period including March 12,"Agriculture, forestry, fishing and hunting",201,H,1412,G,575,G,447,G,226,H,88,H,60,J,695,G,662,G,f,D,99,J,59,G,30,J,10,J,69,H,1702,H,483,G,653,J,148,G,130,H,178,H,60,G,60,G,8,J,160,J,291,G,17,J
Business,Paid employees for pay period including March 12,"Mining, quarrying, and oil and gas extraction",156,J,158,G,187,H,c,D,162,G,55,J,16,J,20,H,114,G,37,H,257,H,b,D,12,J,12,J,92,H,c,D,g,D,84,H,188,H,94,J,11,J,109,H,b,D,23,J,473,G,e,D,5,J
Business,Paid employees for pay period including March 12,Utilities,2284,H,1060,G,1171,J,310,H,474,G,557,H,800,J,389,J,332,H,347,J,1451,H,1054,G,g,D,1404,J,304,J,964,G,1140,H,h,D,561,H,1290,J,c,D,77,J,g,D,464,H,g,D,g,D,f,D
Business,Paid employees for pay period including March 12,Construction,13130,G,8565,G,10434,G,16601,G,15859,G,11300,G,19668,G,11829,G,9906,G,18492,G,9956,G,10769,G,12205,G,17017,G,17849,G,14553,G,10429,G,12176,G,26592,G,15865,G,10247,G,16942,G,9959,G,6928,G,17561,G,7433,G,7948,G
